FIPS,Yield,Year,Land_Area,Acres_Planted
38009,24.5,2018,1668.42,260000
38049,24.7,2018,1873.95,166000
38069,29.1,2018,1018.6,127000
38079,31.5,2018,903.08,62000
38019,32.3,2018,1488.75,142000
38035,35.4,2018,1436.38,226000
38063,32.9,2018,981.77,138000
38067,32.4,2018,1118.69,162000
38071,30.9,2018,1186.85,168000
38095,30.5,2018,1024.56,144000
38099,31.9,2018,1281.93,133000
38013,23.8,2018,1103.57,44000
38061,27.3,2018,1825.3,74500
38075,23.2,2018,877.05,110000
38101,21.9,2018,2013.28,219500
38015,30.2,2018,1632.65,117500
38029,30.4,2018,1510.43,140500
38021,43.8,2018,1131.47,216500
38045,47.3,2018,1145.94,3e+05
38073,46.8,2018,862.36,150000
38077,47.9,2018,1435.78,329000
38081,48.8,2018,858.51,191000
38053,21.1,2018,2760.32,3800
38055,26,2018,2110.88,170000
38065,27.6,2018,722.51,24900
39041,56.5,2018,443.1,73500
39045,57.4,2018,504.41,68500
39047,60.6,2018,406.36,111500
39083,52.6,2018,525.49,58100
39089,50.2,2018,682.5,70500
39097,59.9,2018,465.88,126000
39101,64.7,2018,403.76,104500
39129,59.6,2018,501.32,115000
39141,51.8,2018,689.19,62400
39159,58,2018,431.73,114000
39019,42.5,2018,394.61,11000
39031,50.9,2018,563.91,19500
39067,53.8,2018,402.34,3500
39075,54.2,2018,422.53,12900
39157,52.7,2018,567.64,14800
39033,61.9,2018,401.79,96200
39077,51.6,2018,491.49,112000
39093,52.8,2018,491.1,61600
39123,48.3,2018,254.92,60100
39143,55,2018,408.45,98400
39147,56.8,2018,551.02,142000
39175,60.4,2018,406.86,103500
39007,47.7,2018,701.93,31800
39029,55,2018,531.89,23800
39055,41,2018,400.16,4000
39099,49.2,2018,411.62,17300
39103,54.1,2018,421.36,29000
39133,44.8,2018,487.38,20800
39151,52,2018,575.27,30400
39155,48.4,2018,618.3,27400
39169,54.4,2018,554.93,43900
39003,62.8,2018,402.5,88800
39039,55.8,2018,411.46,107500
39051,54.5,2018,405.44,91400
39063,61.3,2018,531.36,143500
39069,58.3,2018,416.01,106000
39095,58.4,2018,340.86,30200
39125,57.9,2018,416.44,119000
39137,63.7,2018,482.52,140000
39161,65.7,2018,409.16,129500
39171,59.2,2018,420.97,94100
39173,57,2018,617.2,158000
39001,47.2,2018,583.87,30800
39015,50.1,2018,490.02,94200
39053,45.7,2018,466.53,5400
39071,55.3,2018,553.08,112000
39079,55.4,2018,420.3,5100
39087,40,2018,453.37,1600
39131,55.1,2018,440.28,18000
39145,47.7,2018,610.21,16900
39009,53.4,2018,503.6,3200
39115,34.8,2018,416.42,3000
39119,54.4,2018,664.58,15200
39163,33.2,2018,412.36,1800
39167,48.2,2018,631.97,8300
39017,52.9,2018,467.06,39500
39025,52.1,2018,452.1,40500
39027,59.9,2018,408.68,109000
39057,60.1,2018,413.73,71100
39061,53.1,2018,405.91,4600
39113,56.8,2018,461.55,42500
39135,62.1,2018,424.12,89500
39165,54.6,2018,401.31,43300
39011,66.3,2018,401.39,1e+05
39021,58.1,2018,428.67,86700
39023,59.1,2018,397.47,70100
39037,62.5,2018,598.1,149000
39065,61.9,2018,470.4,119500
39091,61.2,2018,458.43,92100
39107,67.5,2018,462.45,105000
39109,61.7,2018,406.58,83000
39149,64.2,2018,407.68,94600
40051,29,2018,1100.5,3100
40087,32.4,2018,570.7,5300
40109,39,2018,708.82,2200
40119,35.8,2018,684.7,3600
40125,41.5,2018,787.67,5500
40101,33.1,2018,810.45,18000
40135,36.5,2018,673.27,11500
40003,26.9,2018,866.45,21000
40047,27.7,2018,1058.47,59500
40053,27.2,2018,1000.87,89700
40071,29.4,2018,919.73,141000
40103,22.7,2018,731.9,32400
40035,37,2018,761.35,12000
40041,37.5,2018,738.18,3300
40097,24.1,2018,655.39,5900
40105,33.1,2018,565.78,6900
40113,23.3,2018,2246.36,13400
40117,21.4,2018,567.95,6200
40147,33.7,2018,415.45,10400
40089,32.8,2018,1850.01,6700
40015,22.4,2018,1278.29,9500
40039,23,2018,988.82,3000
40149,28.4,2018,1003.17,3800
42013,49.2,2018,525.8,4400
42021,40.8,2018,688.35,8700
42027,47,2018,1109.92,13300
42043,45.6,2018,525.05,14200
42067,43.3,2018,391.35,9100
42087,46.7,2018,411.03,6300
42093,39.6,2018,130.24,8400
42097,45,2018,458.37,25000
42099,43.8,2018,551.45,11600
42109,44.6,2018,328.71,8700
42119,44.9,2018,315.98,9500
42077,47.1,2018,345.17,18100
42079,42,2018,890.33,3100
42089,41.7,2018,608.29,2600
42095,45.7,2018,369.67,16400
42039,44.5,2018,1012.3,23800
42049,41,2018,799.15,16000
42085,42.1,2018,672.57,22500
42121,35.2,2018,674.28,4300
42001,40.6,2018,518.67,25500
42041,45.8,2018,545.46,22700
42055,49.8,2018,772.22,25900
42133,45.2,2018,904.18,46700
42011,49.9,2018,856.51,29400
42017,39.5,2018,604.31,9900
42029,51.1,2018,750.51,17800
42071,54.3,2018,943.81,38200
42075,51.2,2018,361.83,17900
42051,33.8,2018,790.34,6100
42111,44.4,2018,1074.37,11300
42125,45.3,2018,856.99,2900
42129,41.7,2018,1027.55,10500
42005,42,2018,653.2,8700
42031,48.8,2018,600.83,5300
42063,40.7,2018,827.03,17900
42065,32.9,2018,652.43,6000
42073,44.6,2018,358.18,12000
45027,35.9,2018,606.94,25300
45061,27.7,2018,410.18,23500
45075,37.9,2018,1106.1,18500
45085,41.3,2018,665.07,24000
45031,19.7,2018,561.15,31600
45033,27.9,2018,404.87,34400
45041,26.3,2018,799.96,46300
45043,27.8,2018,813.55,2400
45051,19.6,2018,1133.9,37400
45069,32.6,2018,479.67,22500
45089,26.3,2018,934.16,28400
45007,39.7,2018,715.43,3800
45073,40.7,2018,626.33,1700
45005,32.2,2018,408.09,6900
45009,37.1,2018,393.37,4600
45035,37.1,2018,573.23,4400
45049,41.6,2018,559.9,2800
45037,31.4,2018,500.41,1300
45071,43.5,2018,630.04,2700
46005,47.1,2018,1258.71,195000
46015,54.4,2018,817.24,83500
46017,44,2018,471.38,18500
46059,39.3,2018,1436.61,228000
46065,33,2018,741.56,41000
46073,49,2018,526.23,53000
46011,54.6,2018,792.21,140500
46077,51.3,2018,832.24,161000
46079,56.9,2018,563.28,118500
46087,54.1,2018,574.2,117000
46097,52,2018,570.31,89000
46099,55.4,2018,807.15,149000
46101,57.7,2018,519.39,107000
46111,49.2,2018,569.32,61500
46013,39.7,2018,1712.98,366500
46021,30.4,2018,733.68,74000
46045,31.4,2018,1125.96,2e+05
46049,28.9,2018,981.75,176000
46089,31,2018,1136.64,105000
46107,29.9,2018,861.14,93000
46115,41.4,2018,1503.93,345000
46129,39.4,2018,708.63,78500
46025,47.9,2018,957.6,166500
46029,47.4,2018,688.5,108500
46037,41,2018,1027.87,168000
46039,52.7,2018,622.69,96000
46051,49.6,2018,681.46,113000
46057,55.5,2018,507.23,94000
46091,48.5,2018,838.07,111000
46109,50.3,2018,1101.04,184000
46019,42.4,2018,2249.9,600
46085,38.2,2018,1641.94,40000
46123,43.2,2018,1612.45,61200
46023,53.2,2018,1097.49,145000
46027,53.7,2018,412.19,103000
46043,56.8,2018,431.8,77000
46067,52,2018,812.9,158000
46083,49.4,2018,577.28,134000
46125,50.9,2018,617.06,140500
46127,52,2018,460.54,110500
47003,43.1,2018,473.64,17100
47015,60.4,2018,265.64,11600
47027,49.1,2018,236.54,1300
47055,50,2018,610.93,14700
47103,47.6,2018,570.34,19900
47111,49.1,2018,307.14,8000
47117,44,2018,375.46,8900
47119,43.5,2018,613.14,15700
47149,47.7,2018,619.36,13400
47189,49.6,2018,570.83,3800
47007,48.2,2018,406.42,2200
47031,57.3,2018,428.96,33300
47049,49.1,2018,498.61,900
47051,61,2018,554.54,27000
47115,44.1,2018,498.16,4600
47133,54.6,2018,433.48,2800
47141,53.8,2018,401.1,3400
47185,51.1,2018,376.67,4000
47045,44.2,2018,512.33,145000
47097,45.1,2018,471.99,94100
47131,49.6,2018,544.73,112000
47167,42.9,2018,458.37,84300
47009,47.6,2018,558.71,4300
47011,54,2018,328.76,2400
47073,59.5,2018,486.98,900
47105,55.7,2018,229.22,5500
47107,56.3,2018,430.12,7400
47005,41,2018,394.14,13600
47017,39.9,2018,599.25,39000
47023,42.2,2018,285.74,19400
47033,47.9,2018,265.53,46700
47039,37.7,2018,333.84,10700
47047,43.3,2018,704.79,60600
47053,42.9,2018,602.74,120000
47071,37.8,2018,577.32,28600
47075,49.1,2018,533.11,96900
47077,38.7,2018,520.07,36000
47079,48.7,2018,562.1,50300
47113,44.1,2018,557.12,46900
47183,44.8,2018,580.36,89100
47081,34.2,2018,612.5,7400
47099,44.1,2018,617.13,29200
47135,34.3,2018,414.73,3100
47147,48.2,2018,476.29,54400
48119,21.3,2018,256.83,10700
48147,23.4,2018,890.84,11100
48039,37.9,2018,1357.7,12200
48157,28,2018,861.48,4900
48239,30.8,2018,829.43,2800
48321,39.6,2018,1100.28,3300
48469,36.5,2018,882.14,5000
48481,40.2,2018,1086.15,16500
51007,48.2,2018,355.27,10600
51011,47.8,2018,333.49,2000
51033,45.4,2018,527.51,21100
51041,36.7,2018,423.3,1300
51085,36.3,2018,468.54,18600
51109,47.4,2018,496.3,6300
51137,53.1,2018,340.78,6700
51145,48.7,2018,260.22,2300
51177,46.4,2018,401.5,4900
51001,43.3,2018,449.5,35700
51057,41.8,2018,257.12,19200
51097,42.9,2018,315.14,17200
51099,45.4,2018,179.64,4600
51101,44.7,2018,273.94,17300
51119,47.2,2018,130.31,7600
51131,40.9,2018,211.61,20300
51133,40.3,2018,191.3,16100
51159,42.2,2018,191.49,13900
51193,42.8,2018,229.37,18200
51047,53.4,2018,379.23,11100
51061,43.4,2018,647.45,13000
51069,55.2,2018,413.5,1700
51113,52.5,2018,320.68,6700
51139,43.2,2018,310.86,700
51165,54.3,2018,849.09,9300
51171,49.5,2018,508.78,4800
51550,38.7,2018,340.8,20600
51053,42.2,2018,503.72,15900
51081,38.7,2018,295.23,9300
51093,42.2,2018,315.61,15300
51117,41.2,2018,625.49,18100
51149,37.5,2018,265.16,10900
51800,39.7,2018,400.17,18500
51181,37.7,2018,278.95,13800
51810,40.3,2018,249.02,9900
51037,43.7,2018,475.27,8800
51111,41.6,2018,431.68,5900
51135,43.5,2018,314.39,3300
51141,40.8,2018,483.1,700
51143,36.6,2018,968.94,6700
55057,39.1,2018,766.93,29300
55097,41.5,2018,800.68,19900
55135,45.6,2018,747.71,33100
55141,38.6,2018,793.12,22800
55015,50.9,2018,318.24,27500
55039,52.5,2018,719.55,58600
55061,51.8,2018,342.52,15600
55071,52.7,2018,589.08,32300
55087,49,2018,637.52,60300
55117,47.6,2018,511.27,34800
55139,51.6,2018,434.49,41700
55019,39.7,2018,1209.82,46600
55073,40.6,2018,1544.98,61600
55099,39.9,2018,1254.38,1000
55067,35.6,2018,870.64,7900
55075,47.2,2018,1399.35,10300
55005,43.3,2018,862.71,58500
55013,34.4,2018,821.85,9800
55017,41.6,2018,1008.37,62300
55095,38.2,2018,913.96,40700
55113,31.1,2018,1257.3,3200
55129,47.8,2018,797.11,8000
55025,56.3,2018,1197.24,87600
55027,51.3,2018,875.62,82700
55055,52.2,2018,556.47,51200
55105,55.5,2018,718.14,95500
55089,50.1,2018,233.08,13100
55101,52,2018,332.5,33600
55131,46.7,2018,430.7,23800
55133,48,2018,549.57,18400
55023,46.4,2018,570.66,21000
55043,64.6,2018,1146.85,79600
55065,64,2018,633.59,62500
55103,41.2,2018,586.15,18000
55111,49.7,2018,830.9,39500
55011,45.2,2018,671.64,34100
55033,43.5,2018,850.11,68600
55035,41.8,2018,637.98,30300
55053,44,2018,987.72,30000
55063,44.4,2018,451.69,17300
55093,49.6,2018,573.75,47200
55109,43.1,2018,722.33,61200
55121,40.4,2018,732.96,42100
01047,43.2,2017,978.69,6300
01051,39.9,2017,618.48,900
01087,32.1,2017,608.89,700
01091,31.4,2017,976.88,2600
01105,39.9,2017,719.66,6900
01119,40.7,2017,903.89,1500
01003,42,2017,1589.78,7600
01053,46.2,2017,945.08,1100
01009,48.6,2017,644.78,2900
01019,42.1,2017,553.7,7600
01043,55.3,2017,734.84,5600
01049,46.1,2017,777.09,12300
01055,52.7,2017,534.99,2700
01071,40.3,2017,1077.87,28500
01095,43.2,2017,565.84,7900
01033,48.2,2017,592.62,27400
01059,41.9,2017,633.82,4300
01077,46.3,2017,667.7,25200
01079,54.3,2017,690.68,37000
01083,50.3,2017,559.94,59000
01089,42.4,2017,801.59,39800
01103,47,2017,579.34,10000
01057,25.2,2017,627.66,2200
01075,27.9,2017,604.85,1400
01121,41.9,2017,736.78,7000
01125,51.3,2017,1321.75,3200
01061,48.4,2017,574.41,2700
01069,47.2,2017,579.82,1500
05029,39.4,2017,552.25,19200
05045,42,2017,647.88,8600
05119,46.7,2017,759.76,19500
05001,53.7,2017,988.77,187300
05035,52.7,2017,609.76,231300
05037,51.1,2017,616.38,170900
05077,48.5,2017,602.62,148500
05085,42.5,2017,770.73,121900
05095,47.2,2017,607.12,119400
05107,52.9,2017,695.66,235100
05117,50.9,2017,647.96,108000
05123,49.7,2017,634.77,156100
05147,44.6,2017,586.79,126000
05021,54.8,2017,639.46,120500
05031,53.1,2017,707.21,116700
05055,51,2017,577.7,73800
05063,43.4,2017,763.95,32700
05067,42.2,2017,633.94,147500
05075,42,2017,587.61,60300
05093,56.7,2017,900.57,291500
05111,55.5,2017,758.39,202700
05121,48.2,2017,652.19,39600
05145,42.6,2017,1035.08,29700
05003,56.8,2017,925.35,61800
05017,51.2,2017,644.3,169700
05041,56.7,2017,768.15,176300
05043,54.5,2017,828.36,40400
05069,53.1,2017,870.75,118700
05079,57.8,2017,561.52,77300
05047,35.5,2017,608.86,2000
05149,42.6,2017,929.98,5900
10005,49.5,2017,936.08,75600
13153,33.9,2017,375.54,2000
13209,45.4,2017,239.52,1500
13031,30.8,2017,672.81,3700
13033,34,2017,826.97,2600
13107,51,2017,680.6,3200
13165,53.1,2017,347.28,800
13251,42.7,2017,645.1,1500
13105,39.4,2017,351.06,1900
13119,37.3,2017,261.5,600
13147,36.4,2017,232.39,2400
13015,52.3,2017,459.54,2700
13055,41.5,2017,313.34,1800
13115,53,2017,509.91,2400
13295,47.2,2017,446.38,2000
13027,45.7,2017,493.05,6000
13069,36.9,2017,575.1,800
13071,44.8,2017,544.15,1700
13093,42.3,2017,391.94,6200
13185,39.8,2017,496.07,1700
13001,38,2017,507.08,1400
13279,41.8,2017,364,4000
13131,40.8,2017,454.53,2700
13205,47.9,2017,512.08,2400
13243,53.5,2017,428.24,4600
13253,50.8,2017,235.23,2400
13273,24,2017,335.44,1400
13275,44.7,2017,544.6,1800
13151,42.1,2017,322.13,800
13193,36.7,2017,400.64,4400
13197,35.3,2017,366,1700
13269,40.8,2017,376.69,2600
17039,65.9,2017,397.51,99300
17107,64.7,2017,618.06,156500
17115,66.2,2017,580.69,138000
17123,60.1,2017,386.79,81000
17125,62.1,2017,539.24,96100
17113,66.8,2017,1183.38,311500
17129,63.9,2017,314.44,66700
17143,63.9,2017,619.21,87300
17175,64.6,2017,288.08,71600
17179,66.8,2017,648.97,120000
17203,60.4,2017,527.8,123000
17019,64.3,2017,996.27,258000
17053,62.4,2017,485.62,133000
17075,57.1,2017,1117.32,290000
17091,52.2,2017,676.56,140000
17105,58.8,2017,1044.29,287000
17147,69.4,2017,439.2,132000
17183,64.9,2017,898.37,215000
17023,56.5,2017,501.42,103500
17025,44.3,2017,468.32,111500
17029,64.3,2017,508.29,117500
17033,52.7,2017,443.63,91500
17035,54.1,2017,346.02,74500
17041,63.7,2017,416.66,114000
17045,64.7,2017,623.37,167500
17049,55.3,2017,478.78,102000
17051,53.5,2017,716.48,151500
17079,54.6,2017,494.51,117500
17101,51,2017,372.18,84000
17121,45.9,2017,572.36,104500
17139,66.4,2017,335.94,81500
17159,48.8,2017,359.99,91500
17173,61,2017,758.52,177500
17007,47.4,2017,280.72,46100
17037,53.6,2017,631.31,125500
17063,57.3,2017,418.04,96000
17089,53.6,2017,520.06,59300
17093,58.9,2017,320.34,64500
17099,60.8,2017,1135.12,252500
17111,47.2,2017,603.17,65000
17197,50.9,2017,836.91,112500
17011,59.1,2017,869.03,157000
17015,64.3,2017,444.81,47100
17073,58.9,2017,822.99,177000
17085,53.4,2017,601.09,47200
17103,59.4,2017,724.9,127500
17131,60,2017,561.2,108000
17141,55,2017,758.57,110000
17155,57.2,2017,160.16,27000
17161,58.6,2017,427.64,45500
17177,59.2,2017,564.52,89500
17195,58.7,2017,684.25,97400
17201,47.2,2017,513.36,54800
17047,55.6,2017,222.42,47800
17055,46.4,2017,408.89,84500
17059,54.5,2017,323.07,85500
17065,51.3,2017,434.67,101000
17081,40.9,2017,571.17,100500
17151,44.6,2017,368.77,15700
17165,49.9,2017,379.82,57100
17185,54.4,2017,223.25,50300
17191,47.5,2017,713.81,156000
17193,52.8,2017,494.77,128500
17003,42.3,2017,235.51,34400
17027,50.8,2017,474.09,111000
17077,50.1,2017,584.08,96900
17087,48,2017,343.92,22600
17133,43.4,2017,385.01,84800
17145,42.7,2017,441.76,94000
17153,44.5,2017,199.18,44100
17157,44.4,2017,575.5,114500
17163,50.9,2017,657.76,113000
17181,51.6,2017,413.46,35300
17189,48.3,2017,562.57,148500
17199,47.2,2017,420.15,33900
17001,55.9,2017,855.2,138000
17009,57.1,2017,305.61,36700
17057,60.1,2017,865.59,120000
17067,66.1,2017,793.73,157500
17071,61.6,2017,378.87,60800
17095,63.7,2017,716.39,130500
17109,64.7,2017,589.41,121500
17169,58.6,2017,437.27,63500
17187,63.3,2017,542.41,120500
17005,54.5,2017,380.28,84300
17013,53.6,2017,253.82,21500
17017,62.9,2017,375.82,65800
17021,65.6,2017,709.38,183000
17061,63.9,2017,543.02,99600
17083,56.9,2017,369.27,55800
17117,61.3,2017,862.91,163000
17119,56.7,2017,715.58,120000
17135,61.9,2017,703.69,156500
17137,60.2,2017,568.79,124500
17149,57.7,2017,831.38,131000
17167,70.3,2017,868.3,168500
17171,62.9,2017,250.91,48500
18005,54.2,2017,406.91,76100
18011,54.5,2017,422.91,114000
18023,58,2017,405.07,109000
18031,59.5,2017,372.57,81300
18053,52.9,2017,414.07,117000
18057,58.5,2017,394.27,57000
18059,48.9,2017,306.02,77400
18063,53.7,2017,406.91,66000
18067,54.8,2017,293.06,74500
18081,59.1,2017,320.43,49200
18095,50.2,2017,451.92,103500
18097,44,2017,396.3,9000
18109,49,2017,403.97,44000
18139,56.5,2017,408.12,104000
18145,57.6,2017,411.15,104000
18159,61.3,2017,260.54,78000
18009,54.7,2017,165.08,48000
18035,50.8,2017,392.12,92000
18041,52.1,2017,215.01,39000
18065,49.2,2017,391.88,91800
18075,50,2017,383.91,104000
18135,51.6,2017,452.38,117000
18161,59.5,2017,161.22,32000
18177,55.4,2017,401.74,72200
18015,58.5,2017,372.22,82300
18017,53.5,2017,412.15,84300
18039,54.9,2017,463.17,40600
18049,55.8,2017,368.39,69300
18085,51.1,2017,531.38,88000
18099,52,2017,443.63,70600
18103,48.9,2017,373.84,92000
18141,49.4,2017,457.85,47900
18169,49.5,2017,412.43,95000
18001,51.1,2017,339.03,88000
18003,49.9,2017,657.31,111000
18033,48.2,2017,362.82,78000
18069,51.4,2017,382.65,97300
18087,50.2,2017,379.62,33000
18113,49.7,2017,410.84,63400
18151,48.2,2017,308.94,38400
18179,50.9,2017,368.09,107500
18183,51.7,2017,335.57,65400
18007,59.7,2017,406.42,106000
18073,52.6,2017,559.62,105000
18091,50.8,2017,598.3,90200
18089,50.5,2017,498.96,53400
18111,54.4,2017,401.76,78400
18127,53,2017,418.15,58000
18131,51,2017,433.65,80000
18149,48.9,2017,309.13,39000
18181,58.8,2017,505.12,112000
18013,49.8,2017,311.98,2600
18043,50.3,2017,147.93,3700
18061,50.5,2017,484.52,36000
18071,50.5,2017,509.31,78100
18093,46.9,2017,449.17,29500
18105,45.8,2017,394.51,8200
18117,63.2,2017,398.39,26500
18175,51.1,2017,513.73,55400
18019,47.8,2017,372.86,34700
18029,47.9,2017,305.03,12400
18047,53.3,2017,384.43,41000
18077,45,2017,360.63,39100
18079,52.3,2017,376.58,59000
18115,52,2017,86.14,4000
18137,57.4,2017,446.43,65300
18143,50.6,2017,190.4,20800
18155,48.5,2017,220.63,9700
18027,58.3,2017,429.49,64300
18037,63.6,2017,427.27,49000
18051,58.5,2017,487.49,101500
18055,46.3,2017,542.49,50000
18083,56.6,2017,516.03,119000
18129,56.6,2017,409.57,87100
18147,59,2017,396.74,68000
18153,53.7,2017,447.14,76000
18163,62.9,2017,233.48,30200
18173,60.9,2017,384.82,47500
18021,55.6,2017,357.54,70100
18045,56.5,2017,395.66,93600
18107,62.2,2017,504.61,121500
18119,44.8,2017,385.29,26600
18121,55.8,2017,444.66,64100
18133,55.5,2017,480.53,72000
18157,56.1,2017,499.81,93900
18165,54.2,2017,256.88,35800
18167,55.2,2017,403.31,61800
18171,64.9,2017,364.68,78600
19015,56.7,2017,571.57,107500
19049,54.6,2017,588.45,104000
19075,63.6,2017,501.86,128000
19079,57.2,2017,576.75,115000
19083,59.7,2017,569.31,98000
19099,60.5,2017,730.42,142500
19127,63.5,2017,572.5,129000
19153,57.1,2017,573.79,71000
19157,56.6,2017,584.93,112000
19169,57.9,2017,572.82,110000
19171,59.5,2017,721.01,140500
19187,57.9,2017,715.62,160500
19011,57.6,2017,716.26,159500
19031,59.6,2017,579.44,118000
19045,59.7,2017,694.91,116000
19095,56.7,2017,586.46,103000
19097,59.2,2017,636.04,54500
19103,56.4,2017,614.04,92700
19105,54.9,2017,575.62,77200
19113,56,2017,716.88,105000
19139,60.3,2017,437.47,74700
19163,63.4,2017,458.09,70400
19023,55.9,2017,580.13,107500
19033,55.2,2017,568.31,114000
19067,54.1,2017,500.63,107500
19069,57,2017,581.97,114000
19081,57.4,2017,571,116000
19091,58,2017,434.35,105000
19109,60.4,2017,972.72,218500
19131,54.4,2017,469.13,93000
19189,59.9,2017,400.49,90500
19195,54.8,2017,400.12,93500
19197,57.9,2017,580.42,133500
19005,52.6,2017,639.08,34700
19013,59.5,2017,565.77,94200
19017,56.8,2017,435.48,75200
19019,55.9,2017,571.02,85300
19037,50.4,2017,504.38,89300
19043,59,2017,778.54,57800
19055,63,2017,577.76,58500
19061,59.6,2017,608.3,40600
19065,56.3,2017,730.81,115500
19089,51.6,2017,473.25,89300
19191,54.6,2017,689.87,67600
19021,56.5,2017,574.91,143500
19035,62.4,2017,576.91,135500
19041,57.6,2017,567.24,128000
19059,57.7,2017,380.61,80400
19063,58.9,2017,395.88,90600
19119,63.8,2017,587.65,123500
19141,62.3,2017,573.04,140500
19143,59.7,2017,398.68,101500
19147,57.8,2017,563.84,111500
19149,59.6,2017,862.89,196500
19151,58.2,2017,577.24,143000
19167,65.2,2017,768.33,155500
19007,50.7,2017,497.29,46200
19117,41.4,2017,430.59,37500
19121,52.5,2017,561.01,74600
19125,52.9,2017,554.53,77800
19135,51,2017,433.72,29100
19159,48.8,2017,535.5,64600
19175,44.5,2017,423.65,50900
19181,49.9,2017,569.83,68800
19051,37.6,2017,502.19,52800
19057,59.6,2017,416.12,63200
19087,60.5,2017,434.33,72500
19101,46.1,2017,435.51,64800
19107,51.6,2017,579.18,102500
19111,53.5,2017,517.52,68600
19115,59,2017,401.77,71600
19123,54.4,2017,570.86,105500
19177,36.6,2017,484.79,51400
19179,45,2017,431.83,54900
19183,61.7,2017,568.84,94200
19001,50.5,2017,569.27,110500
19003,52.6,2017,423.44,71500
19029,56.9,2017,564.27,122000
19071,60.1,2017,511.15,115500
19129,55.7,2017,437.44,99000
19137,56.2,2017,424.1,93500
19145,55.4,2017,534.94,115000
19155,57,2017,950.28,196000
19173,52.8,2017,531.9,84000
19009,57.2,2017,442.96,96800
19025,57.5,2017,569.97,137500
19027,60.4,2017,569.44,122000
19047,61.3,2017,714.19,150000
19073,56.7,2017,569.57,128000
19077,59.2,2017,590.62,93700
19085,53.7,2017,696.85,131000
19093,62.1,2017,431.51,98500
19133,57.1,2017,694.07,143000
19161,57.8,2017,575.01,134500
19165,58.2,2017,590.78,143500
19193,58.1,2017,872.83,172500
20009,31.9,2017,895.4,46600
20041,28.8,2017,847.07,139500
20115,25.7,2017,944.29,130500
20113,29.3,2017,898.27,129000
20159,29.3,2017,726.24,70900
20167,25.2,2017,886.26,10000
20169,22.6,2017,720.22,84700
